variant,seed,checkpoint,score_main,tstr_macro_f1,disc_auc_gap,unconditional_w1,conditional_w1,train_seconds,eval_seconds
local_causal_ot,2,12000,1.270634503084457,0.18499879426689622,0.4998397379103217,5.684879849364189,5.6991098547296595,3296.1958644390106,155.64767622947693
local_causal_ot,2,16000,1.9112598698660097,0.18404669683717065,0.49934801429773,80.59457663018038,79.79031540028201,4300.624726057053,155.44495844841003
local_causal_ot,2,20000,1.916717155173855,0.24725902743137698,0.49923148097760334,79.92517682829528,78.70548999428094,5309.523881912231,155.47860312461853
conditional_current_matching,0,1000,2.172135892695963,0.1731217814067677,0.5,39.98250756643005,39.37191112719935,276.8177824020386,155.19591188430786
conditional_current_matching,0,2000,1.6405616617282204,0.15821138595547016,0.5,12.69719555361794,12.648695523027827,553.0160422325134,155.29480242729187
conditional_current_matching,0,4000,1.3436811659994217,0.19423269088890424,0.5,6.662917463136755,6.660873583236897,950.2379670143127,155.156170129776
conditional_current_matching,0,8000,2.0323144652217207,0.23547588400909167,0.5,49.82103071158224,49.38417263349078,1590.0283198356628,155.46591997146606
conditional_current_matching,0,12000,1.1410151435868736,0.2106632739514638,0.49999834008986893,4.214624859314381,4.169648169666915,2229.5326759815216,155.36175346374512
conditional_current_matching,0,16000,1.6557414016299188,0.19949529044477002,0.5,33.10411324307261,32.966567663517715,2870.1554930210114,155.27343583106995
conditional_current_matching,0,20000,1.1790105791059335,0.17409433115163123,0.5,4.458160617117589,4.438744583030764,3514.7689604759216,155.31467485427856
conditional_current_matching,1,1000,2.930485282141395,0.1737618076167419,0.5,408.9424050011767,391.3240923557726,276.90212059020996,155.35848355293274
conditional_current_matching,1,2000,1.9294334225297536,0.19003365871015765,0.49999977980358484,97.22282091054173,94.7232757414211,553.1780033111572,155.43030786514282
conditional_current_matching,1,4000,2.700023466510146,0.20279192288358996,0.5,206.72930949237684,205.84945410132934,942.6148114204407,149.71449208259583
conditional_current_matching,1,8000,1.8515857894684578,nan,0.5,11.762896739485603,11.811685622715435,1570.0797350406647,149.1046359539032
conditional_current_matching,1,12000,2.6847393537238347,0.14751946801994925,0.5,134.587200467926,134.55251718982993,2196.910131454468,148.32153844833374
conditional_current_matching,1,16000,1.5005859906880348,0.16133548760268993,0.5,8.138475961214457,8.139970109973033,2825.9826369285583,149.5817494392395
conditional_current_matching,1,20000,2.065684298532927,0.15518386699979678,0.5,107.81863257763344,107.70596665082952,3459.251009464264,149.80860471725464
conditional_current_matching,2,1000,2.726907697777429,0.17990217010353793,0.5,262.17010416528717,254.09814293766678,269.68845534324646,149.5277328491211
conditional_current_matching,2,2000,1.868946503877886,0.1770196983144121,0.5,47.543332927207395,46.210934585605536,535.5494928359985,146.9990234375
conditional_current_matching,2,4000,1.3784458830798672,0.21255650178279017,0.5,7.546143582492724,7.4843262810323905,920.336888551712,146.8238914012909
conditional_current_matching,2,8000,1.7229555988962728,0.2237578139122616,0.4999963294944989,44.51787300525546,43.66321545733887,1543.4575283527374,146.87369751930237
conditional_current_matching,2,12000,1.0808537418081017,0.2313115041948033,0.4999837282049124,3.6995331446394673,3.695446015480632,2166.5917093753815,146.87261199951172
conditional_current_matching,2,16000,1.719816448915495,0.211147306537244,0.49995034297016366,55.82527904953189,55.27053214224273,2796.33412194252,149.76051449775696
conditional_current_matching,2,20000,1.7050737868660677,0.22746378371315745,0.5,49.98450074096198,49.332846725788784,3429.678870201111,149.88451743125916
